DEPTH,Northing,Easting,PHI,Vsh,Easting,Northing
 0.3896500E+04,0.6856000E+07,0.5040000E+06,0.7159664E-01,0.6342857E+00,0.1720038E-38,0.1401298E-44,
 0.3897500E+04,0.6856000E+07,0.5040000E+06,0.6901451E-01,0.6342857E+00,0.1720038E-38,0.1401298E-44,
 0.3898500E+04,0.6856000E+07,0.5040000E+06,0.6488413E-01,0.6666667E+00,0.1720038E-38,0.1401298E-44,
 0.3899500E+04,0.6856000E+07,0.5040000E+06,0.5967151E-01,0.6500000E+00,0.1720038E-38,0.1401298E-44,
 0.3900500E+04,0.6856000E+07,0.5040000E+06,0.6772728E-01,0.6400000E+00,0.1720038E-38,0.1401298E-44,
 0.3901500E+04,0.6856000E+07,0.5040000E+06,0.6761650E-01,0.6528571E+00,0.1720038E-38,0.1401298E-44,
 0.3902500E+04,0.6856000E+07,0.5040000E+06,0.6491087E-01,0.6450000E+00,0.1720038E-38,0.1401298E-44,
 0.3903500E+04,0.6856000E+07,0.5040000E+06,0.6036669E-01,0.6742857E+00,0.1720038E-38,0.1401298E-44,
 0.3904500E+04,0.6856000E+07,0.5040000E+06,0.5776929E-01,0.6671429E+00,0.1720038E-38,0.1401298E-44,
 0.3905500E+04,0.6856000E+07,0.5040000E+06,0.6613190E-01,0.6400000E+00,0.1720038E-38,0.1401298E-44,
 0.3906500E+04,0.6856000E+07,0.5040000E+06,0.6643239E-01,0.6400000E+00,0.1720038E-38,0.1401298E-44,
 0.3907500E+04,0.6856000E+07,0.5040000E+06,0.6350267E-01,0.6300000E+00,0.1720038E-38,0.1401298E-44,
 0.3908500E+04,0.6856000E+07,0.5040000E+06,0.5318564E-01,0.5885714E+00,0.1720038E-38,0.1401298E-44,
 0.3909500E+04,0.6856000E+07,0.5040000E+06,0.7106061E-01,0.6033334E+00,0.1720038E-38,0.1401298E-44,
 0.3910500E+04,0.6856000E+07,0.5040000E+06,0.5609626E-01,0.6042857E+00,0.1720038E-38,0.1401298E-44,
 0.3911500E+04,0.6856000E+07,0.5040000E+06,0.6789661E-01,0.5766667E+00,0.1720038E-38,0.1401298E-44,
 0.3912500E+04,0.6856000E+07,0.5040000E+06,0.6211612E-01,0.6085714E+00,0.1720038E-38,0.1401298E-44,
 0.3913500E+04,0.6856000E+07,0.5040000E+06,0.7030558E-01,0.5657143E+00,0.1720038E-38,0.1401298E-44,
 0.3914500E+04,0.6856000E+07,0.5040000E+06,0.7141711E-01,0.6050000E+00,0.1720038E-38,0.1401298E-44,
 0.3915500E+04,0.6856000E+07,0.5040000E+06,0.7210848E-01,0.6185715E+00,0.1720038E-38,0.1401298E-44,
 0.3916500E+04,0.6856000E+07,0.5040000E+06,0.7045455E-01,0.6366667E+00,0.1720038E-38,0.1401298E-44,
 0.3917500E+04,0.6856000E+07,0.5040000E+06,0.6959511E-01,0.6157143E+00,0.1720038E-38,0.1401298E-44,
 0.3918500E+04,0.6856000E+07,0.5040000E+06,0.5655972E-01,0.6533333E+00,0.1720038E-38,0.1401298E-44,
 0.3919500E+04,0.6856000E+07,0.5040000E+06,0.5980901E-01,0.6100000E+00,0.1720038E-38,0.1401298E-44,
 0.3920500E+04,0.6856000E+07,0.5040000E+06,0.8107843E-01,0.6633334E+00,0.1720038E-38,0.1401298E-44,
 0.3921500E+04,0.6856000E+07,0.5040000E+06,0.6727273E-01,0.6557143E+00,0.1720038E-38,0.1401298E-44,
 0.3922500E+04,0.6856000E+07,0.5040000E+06,0.7045837E-01,0.6771429E+00,0.1720038E-38,0.1401298E-44,
 0.3923500E+04,0.6856000E+07,0.5040000E+06,0.6272727E-01,0.6383333E+00,0.1720038E-38,0.1401298E-44,
 0.3924500E+04,0.6856000E+07,0.5040000E+06,0.7401069E-01,0.6471428E+00,0.1720038E-38,0.1401298E-44,
 0.3925500E+04,0.6856000E+07,0.5040000E+06,0.7723708E-01,0.6683334E+00,0.1720038E-38,0.1401298E-44,
 0.3926500E+04,0.6856000E+07,0.5040000E+06,0.7404125E-01,0.6228572E+00,0.1720038E-38,0.1401298E-44,
 0.3927500E+04,0.6856000E+07,0.5040000E+06,0.6963458E-01,0.6250000E+00,0.1720038E-38,0.1401298E-44,
 0.3928500E+04,0.6856000E+07,0.5040000E+06,0.5878533E-01,0.5714286E+00,0.1720038E-38,0.1401298E-44,
 0.3929500E+04,0.6856000E+07,0.5040000E+06,0.6816654E-01,0.6228572E+00,0.1720038E-38,0.1401298E-44,
 0.3930500E+04,0.6856000E+07,0.5040000E+06,0.7364528E-01,0.6383333E+00,0.1720038E-38,0.1401298E-44,
 0.3931500E+04,0.6856000E+07,0.5040000E+06,0.6497326E-01,0.6671429E+00,0.1720038E-38,0.1401298E-44,
 0.3932500E+04,0.6856000E+07,0.5040000E+06,0.6397504E-01,0.6433333E+00,0.1720038E-38,0.1401298E-44,
 0.3933500E+04,0.6856000E+07,0.5040000E+06,0.7546982E-01,0.6600000E+00,0.1720038E-38,0.1401298E-44,
 0.3934500E+04,0.6856000E+07,0.5040000E+06,0.7317290E-01,0.6650000E+00,0.1720038E-38,0.1401298E-44,
 0.3935500E+04,0.6856000E+07,0.5040000E+06,0.7357525E-01,0.6600000E+00,0.1720038E-38,0.1401298E-44,
 0.3936500E+04,0.6856000E+07,0.5040000E+06,0.6487522E-01,0.6283333E+00,0.1720038E-38,0.1401298E-44,
 0.3937500E+04,0.6856000E+07,0.5040000E+06,0.8189458E-01,0.6457143E+00,0.1720038E-38,0.1401298E-44,
 0.3938500E+04,0.6856000E+07,0.5040000E+06,0.7710466E-01,0.6371428E+00,0.1720038E-38,0.1401298E-44,
 0.3939500E+04,0.6856000E+07,0.5040000E+06,0.7609626E-01,0.6416667E+00,0.1720038E-38,0.1401298E-44,
 0.3940500E+04,0.6856000E+07,0.5040000E+06,0.7479756E-01,0.6400000E+00,0.1720038E-38,0.1401298E-44,
 0.3941500E+04,0.6856000E+07,0.5040000E+06,0.7424242E-01,0.6550000E+00,0.1720038E-38,0.1401298E-44,
 0.3942500E+04,0.6856000E+07,0.5040000E+06,0.7256684E-01,0.6714286E+00,0.1720038E-38,0.1401298E-44,
 0.3943500E+04,0.6856000E+07,0.5040000E+06,0.7382353E-01,0.6800000E+00,0.1720038E-38,0.1401298E-44,
 0.3944500E+04,0.6856000E+07,0.5040000E+06,0.7514897E-01,0.6785714E+00,0.1720038E-38,0.1401298E-44,
 0.3945500E+04,0.6856000E+07,0.5040000E+06,-.2207793E-02,0.5814286E+00,0.1720038E-38,0.1401298E-44,
 0.3946500E+04,0.6856000E+07,0.5040000E+06,-.2881462E-01,0.4566667E+00,0.1720038E-38,0.1401298E-44,
 0.3947500E+04,0.6856000E+07,0.5040000E+06,0.3379679E-01,0.7157143E+00,0.1720038E-38,0.1401298E-44,
 0.3948500E+04,0.6856000E+07,0.5040000E+06,0.4341355E-01,0.6700000E+00,0.1720038E-38,0.1401298E-44,
 0.3949500E+04,0.6856000E+07,0.5040000E+06,0.5985485E-01,0.6585714E+00,0.1720038E-38,0.1401298E-44,
 0.3950500E+04,0.6856000E+07,0.5040000E+06,0.7122103E-01,0.3133333E+00,0.1720038E-38,0.1401298E-44,
 0.3951500E+04,0.6856000E+07,0.5040000E+06,0.6576012E-01,0.4200000E+00,0.1720038E-38,0.1401298E-44,
 0.3952500E+04,0.6856000E+07,0.5040000E+06,0.6446524E-01,0.5333333E+00,0.1720038E-38,0.1401298E-44,
 0.3953500E+04,0.6856000E+07,0.5040000E+06,0.6380443E-01,0.6185714E+00,0.1720038E-38,0.1401298E-44,
 0.3954500E+04,0.6856000E+07,0.5040000E+06,0.5246753E-01,0.6300000E+00,0.1720038E-38,0.1401298E-44,
 0.3955500E+04,0.6856000E+07,0.5040000E+06,0.5517825E-01,0.6350000E+00,0.1720038E-38,0.1401298E-44,
 0.3956500E+04,0.6856000E+07,0.5040000E+06,0.5462185E-01,0.6500000E+00,0.1720038E-38,0.1401298E-44,
 0.3957500E+04,0.6856000E+07,0.5040000E+06,0.4434938E-01,0.6900000E+00,0.1720038E-38,0.1401298E-44,
 0.3958500E+04,0.6856000E+07,0.5040000E+06,0.5307105E-01,0.5814286E+00,0.1720038E-38,0.1401298E-44,
 0.3959500E+04,0.6856000E+07,0.5040000E+06,0.5071301E-01,0.5633333E+00,0.1720038E-38,0.1401298E-44,
 0.3960500E+04,0.6856000E+07,0.5040000E+06,0.6220779E-01,0.5842857E+00,0.1720038E-38,0.1401298E-44,
 0.3961500E+04,0.6856000E+07,0.5040000E+06,0.5223071E-01,0.6900000E+00,0.1720038E-38,0.1401298E-44,
 0.3962500E+04,0.6856000E+07,0.5040000E+06,0.5997720E-01,0.7466667E+00,0.1720038E-38,0.1401298E-44,
 0.3963500E+04,0.6856000E+07,0.5040000E+06,0.4679160E-01,0.6728572E+00,0.1720038E-38,0.1401298E-44,
 0.3964500E+04,0.6856000E+07,0.5040000E+06,0.4599359E-01,0.6650000E+00,0.1720038E-38,0.1401298E-44,
 0.3965500E+04,0.6856000E+07,0.5040000E+06,0.4460361E-01,0.5614285E+00,0.1720038E-38,0.1401298E-44,
 0.3966500E+04,0.6856000E+07,0.5040000E+06,0.3782051E-01,0.6066667E+00,0.1720038E-38,0.1401298E-44,
 0.3967500E+04,0.6856000E+07,0.5040000E+06,0.5147174E-01,0.5571429E+00,0.1720038E-38,0.1401298E-44,
 0.3968500E+04,0.6856000E+07,0.5040000E+06,0.6999771E-01,0.3566667E+00,0.1720038E-38,0.1401298E-44,
 0.3969500E+04,0.6856000E+07,0.5040000E+06,0.1372351E+00,0.2757143E+00,0.1720038E-38,0.1401298E-44,
 0.3970500E+04,0.6856000E+07,0.5040000E+06,0.1915031E+00,0.0000000E+00,0.1720038E-38,0.1401298E-44,
 0.3971500E+04,0.6856000E+07,0.5040000E+06,0.1407853E+00,0.2833333E-01,0.1720038E-38,0.1401298E-44,
 0.3972500E+04,0.6856000E+07,0.5040000E+06,0.1759027E+00,0.3714286E-01,0.1720038E-38,0.1401298E-44,
 0.3973500E+04,0.6856000E+07,0.5040000E+06,0.1686699E+00,0.1666667E-02,0.1720038E-38,0.1401298E-44,
 0.3974500E+04,0.6856000E+07,0.5040000E+06,0.1767857E+00,0.3714286E-01,0.1720038E-38,0.1401298E-44,
 0.3975500E+04,0.6856000E+07,0.5040000E+06,0.1854167E+00,0.3000000E-01,0.1720038E-38,0.1401298E-44,
 0.3976500E+04,0.6856000E+07,0.5040000E+06,0.1986656E+00,0.4142857E-01,0.1720038E-38,0.1401298E-44,
 0.3977500E+04,0.6856000E+07,0.5040000E+06,0.1687108E+00,0.4857143E-01,0.1720038E-38,0.1401298E-44,
 0.3978500E+04,0.6856000E+07,0.5040000E+06,0.1843407E+00,0.2500000E-01,0.1720038E-38,0.1401298E-44,
 0.3979500E+04,0.6856000E+07,0.5040000E+06,0.1989011E+00,0.4142857E-01,0.1720038E-38,0.1401298E-44,
 0.3980500E+04,0.6856000E+07,0.5040000E+06,0.1956616E+00,0.5000000E-02,0.1720038E-38,0.1401298E-44,
 0.3981500E+04,0.6856000E+07,0.5040000E+06,0.1172979E+00,0.0000000E+00,0.1720038E-38,0.1401298E-44,
 0.3982500E+04,0.6856000E+07,0.5040000E+06,0.9364698E-01,0.0000000E+00,0.1720038E-38,0.1401298E-44,
 0.3983500E+04,0.6856000E+07,0.5040000E+06,0.1237049E+00,0.1028571E+00,0.1720038E-38,0.1401298E-44,
 0.3984500E+04,0.6856000E+07,0.5040000E+06,0.1927656E+00,0.1450000E+00,0.1720038E-38,0.1401298E-44,
 0.3985500E+04,0.6856000E+07,0.5040000E+06,0.1736264E+00,0.1885714E+00,0.1720038E-38,0.1401298E-44,
 0.3986500E+04,0.6856000E+07,0.5040000E+06,0.1148744E+00,0.7857143E-01,0.1720038E-38,0.1401298E-44,
 0.3987500E+04,0.6856000E+07,0.5040000E+06,0.1581273E+00,0.1266667E+00,0.1720038E-38,0.1401298E-44,
 0.3988500E+04,0.6856000E+07,0.5040000E+06,0.1304945E+00,0.1914286E+00,0.1720038E-38,0.1401298E-44,
 0.3989500E+04,0.6856000E+07,0.5040000E+06,0.1505037E+00,0.1683333E+00,0.1720038E-38,0.1401298E-44,
 0.3990500E+04,0.6856000E+07,0.5040000E+06,0.1600275E+00,0.1971429E+00,0.1720038E-38,0.1401298E-44,
 0.3991500E+04,0.6856000E+07,0.5040000E+06,0.1128663E+00,0.2266667E+00,0.1720038E-38,0.1401298E-44,
 0.3992500E+04,0.6856000E+07,0.5040000E+06,0.1180043E+00,0.2542857E+00,0.1720038E-38,0.1401298E-44,
 0.3993500E+04,0.6856000E+07,0.5040000E+06,0.9578755E-01,0.2833333E+00,0.1720038E-38,0.1401298E-44,
 0.3994500E+04,0.6856000E+07,0.5040000E+06,0.7131083E-01,0.5171428E+00,0.1720038E-38,0.1401298E-44,
 0.3995500E+04,0.6856000E+07,0.5040000E+06,0.4977433E-01,0.5757143E+00,0.1720038E-38,0.1401298E-44,
 0.3996500E+04,0.6856000E+07,0.5040000E+06,0.4223901E-01,0.5933333E+00,0.1720038E-38,0.1401298E-44,
 0.3997500E+04,0.6856000E+07,0.5040000E+06,0.5072606E-01,0.6128572E+00,0.1720038E-38,0.1401298E-44,
 0.3998500E+04,0.6856000E+07,0.5040000E+06,0.6171016E-01,0.6083333E+00,0.1720038E-38,0.1401298E-44,
 0.3999500E+04,0.6856000E+07,0.5040000E+06,0.5749607E-01,0.6528571E+00,0.1720038E-38,0.1401298E-44,
 0.4000500E+04,0.6856000E+07,0.5040000E+06,0.5211768E-01,0.7183334E+00,0.1720038E-38,0.1401298E-44,
 0.4001500E+04,0.6856000E+07,0.5040000E+06,0.8678375E-01,0.5228571E+00,0.1720038E-38,0.1401298E-44,
 0.4002500E+04,0.6856000E+07,0.5040000E+06,0.1241856E+00,0.2785714E+00,0.1720038E-38,0.1401298E-44,
 0.4003500E+04,0.6856000E+07,0.5040000E+06,0.1600733E+00,0.1950000E+00,0.1720038E-38,0.1401298E-44,
 0.4004500E+04,0.6856000E+07,0.5040000E+06,0.1837029E+00,0.7285714E-01,0.1720038E-38,0.1401298E-44,
 0.4005500E+04,0.6856000E+07,0.5040000E+06,0.1644116E+00,0.7333333E-01,0.1720038E-38,0.1401298E-44,
 0.4006500E+04,0.6856000E+07,0.5040000E+06,0.1716248E+00,0.4000000E-01,0.1720038E-38,0.1401298E-44,
 0.4007500E+04,0.6856000E+07,0.5040000E+06,0.1736493E+00,0.4333333E-01,0.1720038E-38,0.1401298E-44,
 0.4008500E+04,0.6856000E+07,0.5040000E+06,0.1770506E+00,0.2000000E-01,0.1720038E-38,0.1401298E-44,
 0.4009500E+04,0.6856000E+07,0.5040000E+06,0.1531250E+00,0.3000000E-01,0.1720038E-38,0.1401298E-44,
 0.4010500E+04,0.6856000E+07,0.5040000E+06,0.1593799E+00,0.5714286E-01,0.1720038E-38,0.1401298E-44,
 0.4011500E+04,0.6856000E+07,0.5040000E+06,0.1500491E+00,0.5857143E-01,0.1720038E-38,0.1401298E-44,
 0.4012500E+04,0.6856000E+07,0.5040000E+06,0.1527701E+00,0.2666667E-01,0.1720038E-38,0.1401298E-44,
 0.4013500E+04,0.6856000E+07,0.5040000E+06,0.1233516E+00,0.6571428E-01,0.1720038E-38,0.1401298E-44,
 0.4014500E+04,0.6856000E+07,0.5040000E+06,0.1464972E+00,0.5833333E-01,0.1720038E-38,0.1401298E-44,
 0.4015500E+04,0.6856000E+07,0.5040000E+06,0.1466052E+00,0.8285714E-01,0.1720038E-38,0.1401298E-44,
 0.4016500E+04,0.6856000E+07,0.5040000E+06,0.1321886E+00,0.1550000E+00,0.1720038E-38,0.1401298E-44,
 0.4017500E+04,0.6856000E+07,0.5040000E+06,0.1176020E+00,0.7857143E-01,0.1720038E-38,0.1401298E-44,
 0.4018500E+04,0.6856000E+07,0.5040000E+06,0.7347920E-01,0.9142857E-01,0.1720038E-38,0.1401298E-44,
 0.4019500E+04,0.6856000E+07,0.5040000E+06,0.2331731E-01,0.2883333E+00,0.1720038E-38,0.1401298E-44,
 0.4020500E+04,0.6856000E+07,0.5040000E+06,0.1461735E+00,0.3414286E+00,0.1720038E-38,0.1401298E-44,
 0.4021500E+04,0.6856000E+07,0.5040000E+06,0.2273237E+00,0.9000000E-01,0.1720038E-38,0.1401298E-44,
 0.4022500E+04,0.6856000E+07,0.5040000E+06,0.1990875E+00,0.1157143E+00,0.1720038E-38,0.1401298E-44,
 0.4023500E+04,0.6856000E+07,0.5040000E+06,0.2060554E+00,0.1133333E+00,0.1720038E-38,0.1401298E-44,
 0.4024500E+04,0.6856000E+07,0.5040000E+06,0.1688187E+00,0.3285714E-01,0.1720038E-38,0.1401298E-44,
 0.4025500E+04,0.6856000E+07,0.5040000E+06,0.1632555E+00,0.6000000E-01,0.1720038E-38,0.1401298E-44,
 0.4026500E+04,0.6856000E+07,0.5040000E+06,0.1883438E+00,0.6428571E-01,0.1720038E-38,0.1401298E-44,
 0.4027500E+04,0.6856000E+07,0.5040000E+06,0.2083301E+00,0.2571429E-01,0.1720038E-38,0.1401298E-44,
 0.4028500E+04,0.6856000E+07,0.5040000E+06,0.2136332E+00,0.4666667E-01,0.1720038E-38,0.1401298E-44,
 0.4029500E+04,0.6856000E+07,0.5040000E+06,0.2015306E+00,0.6142857E-01,0.1720038E-38,0.1401298E-44,
 0.4030500E+04,0.6856000E+07,0.5040000E+06,0.2035600E+00,0.8333334E-01,0.1720038E-38,0.1401298E-44,
 0.4031500E+04,0.6856000E+07,0.5040000E+06,0.1617249E+00,0.3142857E-01,0.1720038E-38,0.1401298E-44,
 0.4032500E+04,0.6856000E+07,0.5040000E+06,0.1811355E+00,0.6666666E-02,0.1720038E-38,0.1401298E-44,
 0.4033500E+04,0.6856000E+07,0.5040000E+06,0.1989502E+00,0.5000000E-01,0.1720038E-38,0.1401298E-44,
 0.4034500E+04,0.6856000E+07,0.5040000E+06,0.1966837E+00,0.8714285E-01,0.1720038E-38,0.1401298E-44,
 0.4035500E+04,0.6856000E+07,0.5040000E+06,0.2066621E+00,0.8166666E-01,0.1720038E-38,0.1401298E-44,
 0.4036500E+04,0.6856000E+07,0.5040000E+06,0.2169839E+00,0.9285714E-01,0.1720038E-38,0.1401298E-44,
 0.4037500E+04,0.6856000E+07,0.5040000E+06,0.2108745E+00,0.1000000E+00,0.1720038E-38,0.1401298E-44,
 0.4038500E+04,0.6856000E+07,0.5040000E+06,0.1974097E+00,0.9857143E-01,0.1720038E-38,0.1401298E-44,
 0.4039500E+04,0.6856000E+07,0.5040000E+06,0.1808265E+00,0.2066667E+00,0.1720038E-38,0.1401298E-44,
 0.4040500E+04,0.6856000E+07,0.5040000E+06,0.2129415E+00,0.9428571E-01,0.1720038E-38,0.1401298E-44,
 0.4041500E+04,0.6856000E+07,0.5040000E+06,0.2155105E+00,0.4666667E-01,0.1720038E-38,0.1401298E-44,
 0.4042500E+04,0.6856000E+07,0.5040000E+06,0.2059360E+00,0.7428572E-01,0.1720038E-38,0.1401298E-44,
 0.4043500E+04,0.6856000E+07,0.5040000E+06,0.2194859E+00,0.4285714E-02,0.1720038E-38,0.1401298E-44,
 0.4044500E+04,0.6856000E+07,0.5040000E+06,0.2107028E+00,0.2500000E-01,0.1720038E-38,0.1401298E-44,
 0.4045500E+04,0.6856000E+07,0.5040000E+06,0.1910126E+00,0.0000000E+00,0.1720038E-38,0.1401298E-44,
 0.4046500E+04,0.6856000E+07,0.5040000E+06,0.1539721E+00,0.0000000E+00,0.1720038E-38,0.1401298E-44,
 0.4047500E+04,0.6856000E+07,0.5040000E+06,0.1412088E+00,0.3857143E-01,0.1720038E-38,0.1401298E-44,
 0.4048500E+04,0.6856000E+07,0.5040000E+06,0.1331731E+00,0.3666667E-01,0.1720038E-38,0.1401298E-44,
 0.4049500E+04,0.6856000E+07,0.5040000E+06,0.1587912E+00,0.1300000E+00,0.1720038E-38,0.1401298E-44,
 0.4050500E+04,0.6856000E+07,0.5040000E+06,0.2019525E+00,0.5714286E-02,0.1720038E-38,0.1401298E-44,
 0.4051500E+04,0.6856000E+07,0.5040000E+06,0.1395948E+00,0.4833334E-01,0.1720038E-38,0.1401298E-44,
 0.4052500E+04,0.6856000E+07,0.5040000E+06,0.9949961E-01,0.3071429E+00,0.1720038E-38,0.1401298E-44,
 0.4053500E+04,0.6856000E+07,0.5040000E+06,0.1298306E+00,0.3966667E+00,0.1720038E-38,0.1401298E-44,
 0.4054500E+04,0.6856000E+07,0.5040000E+06,0.1214089E+00,0.3771429E+00,0.1720038E-38,0.1401298E-44,
 0.4055500E+04,0.6856000E+07,0.5040000E+06,0.1853938E+00,0.5000000E-01,0.1720038E-38,0.1401298E-44,
 0.4056500E+04,0.6856000E+07,0.5040000E+06,0.1913069E+00,0.7428572E-01,0.1720038E-38,0.1401298E-44,
 0.4057500E+04,0.6856000E+07,0.5040000E+06,0.1896520E+00,0.8666667E-01,0.1720038E-38,0.1401298E-44,
 0.4058500E+04,0.6856000E+07,0.5040000E+06,0.1104396E+00,0.7142857E-02,0.1720038E-38,0.1401298E-44,
 0.4059500E+04,0.6856000E+07,0.5040000E+06,0.1034046E+00,0.1342857E+00,0.1720038E-38,0.1401298E-44,
 0.4060500E+04,0.6856000E+07,0.5040000E+06,0.1071886E+00,0.3066667E+00,0.1720038E-38,0.1401298E-44,
 0.4061500E+04,0.6856000E+07,0.5040000E+06,0.8772567E-01,0.3071429E+00,0.1720038E-38,0.1401298E-44,
 0.4062500E+04,0.6856000E+07,0.5040000E+06,0.3281822E-01,0.4366667E+00,0.1720038E-38,0.1401298E-44,
 0.4063500E+04,0.6856000E+07,0.5040000E+06,0.3707810E-01,0.5585715E+00,0.1720038E-38,0.1401298E-44,
 0.4064500E+04,0.6856000E+07,0.5040000E+06,-.3777473E-02,0.6200000E+00,0.1720038E-38,0.1401298E-44,
 0.4065500E+04,0.6856000E+07,0.5040000E+06,0.3869702E-01,0.6042857E+00,0.1720038E-38,0.1401298E-44,
 0.4066500E+04,0.6856000E+07,0.5040000E+06,0.1133700E+00,0.2400000E+00,0.1720038E-38,0.1401298E-44,
 0.4067500E+04,0.6856000E+07,0.5040000E+06,0.1024921E+00,0.2814286E+00,0.1720038E-38,0.1401298E-44,
 0.4068500E+04,0.6856000E+07,0.5040000E+06,0.1374215E+00,0.1200000E+00,0.1720038E-38,0.1401298E-44,
 0.4069500E+04,0.6856000E+07,0.5040000E+06,0.2089972E+00,0.8333334E-01,0.1720038E-38,0.1401298E-44,
 0.4070500E+04,0.6856000E+07,0.5040000E+06,0.2231162E+00,0.2857143E-02,0.1720038E-38,0.1401298E-44,
 0.4071500E+04,0.6856000E+07,0.5040000E+06,0.1793727E+00,0.0000000E+00,0.1720038E-38,0.1401298E-44,
 0.4072500E+04,0.6856000E+07,0.5040000E+06,0.1153846E+00,0.1700000E+00,0.1720038E-38,0.1401298E-44,
 0.4073500E+04,0.6856000E+07,0.5040000E+06,0.1122711E+00,0.3833333E+00,0.1720038E-38,0.1401298E-44,
 0.4074500E+04,0.6856000E+07,0.5040000E+06,0.1689364E+00,0.2685714E+00,0.1720038E-38,0.1401298E-44,
 0.4075500E+04,0.6856000E+07,0.5040000E+06,0.1696919E+00,0.4142857E-01,0.1720038E-38,0.1401298E-44,
 0.4076500E+04,0.6856000E+07,0.5040000E+06,0.1789492E+00,0.8166666E-01,0.1720038E-38,0.1401298E-44,
 0.4077500E+04,0.6856000E+07,0.5040000E+06,0.1869211E+00,0.8571428E-01,0.1720038E-38,0.1401298E-44,
 0.4078500E+04,0.6856000E+07,0.5040000E+06,0.1784455E+00,0.7666667E-01,0.1720038E-38,0.1401298E-44,
 0.4079500E+04,0.6856000E+07,0.5040000E+06,0.1440934E+00,0.7571428E-01,0.1720038E-38,0.1401298E-44,
 0.4080500E+04,0.6856000E+07,0.5040000E+06,0.1311355E+00,0.1266667E+00,0.1720038E-38,0.1401298E-44,
 0.4081500E+04,0.6856000E+07,0.5040000E+06,0.1359988E+00,0.1614286E+00,0.1720038E-38,0.1401298E-44,
 0.4082500E+04,0.6856000E+07,0.5040000E+06,0.1417353E+00,0.1333333E+00,0.1720038E-38,0.1401298E-44,
 0.4083500E+04,0.6856000E+07,0.5040000E+06,0.1971252E+00,0.9571429E-01,0.1720038E-38,0.1401298E-44,
 0.4084500E+04,0.6856000E+07,0.5040000E+06,0.1919937E+00,0.1657143E+00,0.1720038E-38,0.1401298E-44,
 0.4085500E+04,0.6856000E+07,0.5040000E+06,0.1842949E+00,0.1733333E+00,0.1720038E-38,0.1401298E-44,
 0.4086500E+04,0.6856000E+07,0.5040000E+06,0.1486951E+00,0.2742857E+00,0.1720038E-38,0.1401298E-44,
 0.4087500E+04,0.6856000E+07,0.5040000E+06,0.1211653E+00,0.3700000E+00,0.1720038E-38,0.1401298E-44,
 0.4088500E+04,0.6856000E+07,0.5040000E+06,0.1107045E+00,0.3471429E+00,0.1720038E-38,0.1401298E-44,
 0.4089500E+04,0.6856000E+07,0.5040000E+06,0.9740156E-01,0.3650000E+00,0.1720038E-38,0.1401298E-44,
 0.4090500E+04,0.6856000E+07,0.5040000E+06,0.9941130E-01,0.3642857E+00,0.1720038E-38,0.1401298E-44,
 0.4091500E+04,0.6856000E+07,0.5040000E+06,0.7791405E-01,0.4285714E+00,0.1720038E-38,0.1401298E-44,
 0.4092500E+04,0.6856000E+07,0.5040000E+06,0.5345696E-01,0.4233333E+00,0.1720038E-38,0.1401298E-44,
 0.4093500E+04,0.6856000E+07,0.5040000E+06,0.6106750E-01,0.4714286E+00,0.1720038E-38,0.1401298E-44,
 0.4094500E+04,0.6856000E+07,0.5040000E+06,0.7709478E-01,0.3983333E+00,0.1720038E-38,0.1401298E-44,
 0.4095500E+04,0.6856000E+07,0.5040000E+06,0.7216444E-01,0.4014286E+00,0.1720038E-38,0.1401298E-44,
 0.4096500E+04,0.6856000E+07,0.5040000E+06,0.6632326E-01,0.3933333E+00,0.1720038E-38,0.1401298E-44,
 0.4097500E+04,0.6856000E+07,0.5040000E+06,0.6931908E-01,0.4100000E+00,0.1720038E-38,0.1401298E-44,
 0.4098500E+04,0.6856000E+07,0.5040000E+06,0.1014881E+00,0.3916667E+00,0.1720038E-38,0.1401298E-44,
 0.4099500E+04,0.6856000E+07,0.5040000E+06,0.1032084E+00,0.3942857E+00,0.1720038E-38,0.1401298E-44,
 0.4100500E+04,0.6856000E+07,0.5040000E+06,0.1350863E+00,0.2814286E+00,0.1720038E-38,0.1401298E-44,
 0.4101500E+04,0.6856000E+07,0.5040000E+06,0.1171245E+00,0.3900000E+00,0.1720038E-38,0.1401298E-44,
 0.4102500E+04,0.6856000E+07,0.5040000E+06,0.8290816E-01,0.4100000E+00,0.1720038E-38,0.1401298E-44,
 0.4103500E+04,0.6856000E+07,0.5040000E+06,0.7127976E-01,0.3850000E+00,0.1720038E-38,0.1401298E-44,
 0.4104500E+04,0.6856000E+07,0.5040000E+06,0.8481162E-01,0.3585714E+00,0.1720038E-38,0.1401298E-44,
 0.4105500E+04,0.6856000E+07,0.5040000E+06,0.8333334E-01,0.3616667E+00,0.1720038E-38,0.1401298E-44,
 0.4106500E+04,0.6856000E+07,0.5040000E+06,0.8421311E-01,0.3814286E+00,0.1720038E-38,0.1401298E-44,
 0.4107500E+04,0.6856000E+07,0.5040000E+06,0.6819074E-01,0.3528571E+00,0.1720038E-38,0.1401298E-44,
 0.4108500E+04,0.6856000E+07,0.5040000E+06,0.7189789E-01,0.3616667E+00,0.1720038E-38,0.1401298E-44,
 0.4109500E+04,0.6856000E+07,0.5040000E+06,0.7578493E-01,0.3885714E+00,0.1720038E-38,0.1401298E-44,
